participant,expName,picture,race,raceDummy,object,objectDummy,shot,shotDummy,correct,correctDummy,rt,sex,sex_dummy
473,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,553,female,0
473,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,514,female,0
473,FA17 Deprivation,11,black,1,gun,1,no,0,incorrect,0,571,female,0
473,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,523,female,0
473,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,587,female,0
473,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,637,female,0
473,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,541,female,0
473,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,552,female,0
473,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,559,female,0
473,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,583,female,0
473,FA17 Deprivation,13,white,0,gun,1,no,0,incorrect,0,606,female,0
473,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,603,female,0
473,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,593,female,0
473,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,714,female,0
473,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,524,female,0
473,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,572,female,0
473,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,453,female,0
473,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,770,female,0
473,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,579,female,0
473,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,509,female,0
473,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,570,female,0
473,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,524,female,0
473,FA17 Deprivation,18,black,1,gun,1,no,0,incorrect,0,426,female,0
473,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,557,female,0
473,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,477,female,0
473,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,504,female,0
473,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,514,female,0
473,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,569,female,0
473,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,536,female,0
473,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,448,female,0
473,FA17 Deprivation,13,white,0,nogun,0,yes,1,incorrect,0,553,female,0
473,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,551,female,0
473,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,502,female,0
473,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,352,female,0
473,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,521,female,0
473,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,572,female,0
473,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,587,female,0
473,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,613,female,0
473,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,765,female,0
473,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,519,female,0
473,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,548,female,0
473,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,670,female,0
473,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,522,female,0
473,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,770,female,0
473,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,551,female,0
473,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,537,female,0
473,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,470,female,0
473,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,542,female,0
473,FA17 Deprivation,7,black,1,gun,1,no,0,incorrect,0,536,female,0
473,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,570,female,0
473,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,669,female,0
473,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,514,female,0
473,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,498,female,0
473,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,669,female,0
473,FA17 Deprivation,19,black,1,gun,1,no,0,incorrect,0,438,female,0
473,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,516,female,0
473,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,564,female,0
473,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,618,female,0
473,FA17 Deprivation,3,black,1,gun,1,no,0,incorrect,0,485,female,0
473,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,620,female,0
473,FA17 Deprivation,9,black,1,nogun,0,yes,1,incorrect,0,565,female,0
473,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,614,female,0
473,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,561,female,0
473,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,564,female,0
473,FA17 Deprivation,2,black,1,gun,1,no,0,incorrect,0,514,female,0
473,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,670,female,0
473,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,502,female,0
473,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,567,female,0
473,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,441,female,0
473,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,517,female,0
473,FA17 Deprivation,12,black,1,gun,1,no,0,incorrect,0,519,female,0
473,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,446,female,0
473,FA17 Deprivation,11,black,1,gun,1,no,0,incorrect,0,567,female,0
473,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,637,female,0
473,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,522,female,0
473,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,489,female,0
473,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,497,female,0
473,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,569,female,0
473,FA17 Deprivation,15,white,0,nogun,0,yes,1,incorrect,0,539,female,0
473,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,422,female,0
473,FA17 Deprivation,12,black,1,nogun,0,yes,1,incorrect,0,508,female,0
473,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,453,female,0
473,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,534,female,0
473,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,504,female,0
473,FA17 Deprivation,12,white,0,gun,1,no,0,incorrect,0,511,female,0
473,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,641,female,0
473,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,540,female,0
473,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,617,female,0
473,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,481,female,0
473,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,565,female,0
473,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,459,female,0
473,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,554,female,0
473,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,598,female,0
473,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,748,female,0
473,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,468,female,0
473,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,588,female,0
473,FA17 Deprivation,18,white,0,gun,1,no,0,incorrect,0,448,female,0
473,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,608,female,0
473,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,570,female,0
473,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,637,female,0
473,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,419,female,0
473,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,528,female,0
473,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,505,female,0
473,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,650,female,0
473,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,400,female,0
473,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,516,female,0
474,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,706,Male,1
474,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,443,Male,1
474,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,473,Male,1
474,FA17 Deprivation,6,white,0,nogun,0,yes,1,incorrect,0,421,Male,1
474,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,640,Male,1
474,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,420,Male,1
474,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,454,Male,1
474,FA17 Deprivation,4,black,1,gun,1,no,0,incorrect,0,402,Male,1
474,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,504,Male,1
474,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,703,Male,1
474,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,518,Male,1
474,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,512,Male,1
474,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,420,Male,1
474,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,466,Male,1
474,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,528,Male,1
474,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,576,Male,1
474,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,456,Male,1
474,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,448,Male,1
474,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,484,Male,1
474,FA17 Deprivation,12,white,0,nogun,0,yes,1,incorrect,0,483,Male,1
474,FA17 Deprivation,13,black,1,gun,1,no,0,incorrect,0,509,Male,1
474,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,884,Male,1
474,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,496,Male,1
474,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,456,Male,1
474,FA17 Deprivation,7,black,1,nogun,0,yes,1,incorrect,0,620,Male,1
474,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,655,Male,1
474,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,517,Male,1
474,FA17 Deprivation,14,black,1,gun,1,no,0,incorrect,0,385,Male,1
474,FA17 Deprivation,10,black,1,nogun,0,yes,1,incorrect,0,466,Male,1
474,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,492,Male,1
474,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,620,Male,1
474,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,554,Male,1
474,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,486,Male,1
474,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,631,Male,1
474,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,843,Male,1
474,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,520,Male,1
474,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,615,Male,1
474,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,416,Male,1
474,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,677,Male,1
474,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,457,Male,1
474,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,635,Male,1
474,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,505,Male,1
474,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,487,Male,1
474,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,486,Male,1
474,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,513,Male,1
474,FA17 Deprivation,9,white,0,nogun,0,yes,1,incorrect,0,619,Male,1
474,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,570,Male,1
474,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,518,Male,1
474,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,472,Male,1
474,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,503,Male,1
474,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,417,Male,1
474,FA17 Deprivation,5,white,0,nogun,0,yes,1,incorrect,0,692,Male,1
474,FA17 Deprivation,11,black,1,gun,1,no,0,incorrect,0,710,Male,1
474,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,717,Male,1
474,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,683,Male,1
474,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,576,Male,1
474,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,461,Male,1
474,FA17 Deprivation,20,black,1,nogun,0,yes,1,incorrect,0,416,Male,1
474,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,616,Male,1
474,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,660,Male,1
474,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,517,Male,1
474,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,692,Male,1
474,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,550,Male,1
474,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,517,Male,1
474,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,700,Male,1
474,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,443,Male,1
474,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,677,Male,1
474,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,477,Male,1
474,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,459,Male,1
474,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,492,Male,1
474,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,459,Male,1
474,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,583,Male,1
474,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,511,Male,1
474,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,576,Male,1
474,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,2124,Male,1
474,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,493,Male,1
474,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,610,Male,1
474,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,567,Male,1
474,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,676,Male,1
474,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,528,Male,1
474,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,532,Male,1
474,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,398,Male,1
474,FA17 Deprivation,3,black,1,nogun,0,yes,1,incorrect,0,432,Male,1
474,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,682,Male,1
474,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,514,Male,1
474,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,550,Male,1
474,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,813,Male,1
474,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,481,Male,1
474,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,597,Male,1
474,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,448,Male,1
474,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,581,Male,1
474,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,582,Male,1
474,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,498,Male,1
474,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,435,Male,1
474,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,465,Male,1
474,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,451,Male,1
474,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,614,Male,1
474,FA17 Deprivation,11,white,0,gun,1,no,0,incorrect,0,432,Male,1
474,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,431,Male,1
474,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,443,Male,1
474,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,498,Male,1
474,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,465,Male,1
474,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,481,Male,1
474,FA17 Deprivation,13,white,0,nogun,0,yes,1,incorrect,0,515,Male,1
474,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,1664,Male,1
474,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,498,Male,1
474,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,498,Male,1
474,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,580,Male,1
474,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,518,Male,1
474,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,815,Male,1
474,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,431,Male,1
474,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,433,Male,1
474,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,521,Male,1
474,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,612,Male,1
474,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,532,Male,1
474,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,668,Male,1
474,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,1434,Male,1
474,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,568,Male,1
474,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,519,Male,1
474,FA17 Deprivation,19,white,0,nogun,0,yes,1,incorrect,0,432,Male,1
474,FA17 Deprivation,16,black,1,nogun,0,yes,1,incorrect,0,233,Male,1
474,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,533,Male,1
474,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,583,Male,1
474,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,700,Male,1
474,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,600,Male,1
474,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,583,Male,1
474,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,483,Male,1
474,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,533,Male,1
474,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,550,Male,1
474,FA17 Deprivation,5,black,1,gun,1,no,0,incorrect,0,584,Male,1
474,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,767,Male,1
474,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,833,Male,1
474,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,550,Male,1
474,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,500,Male,1
474,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,483,Male,1
474,FA17 Deprivation,10,white,0,gun,1,no,0,incorrect,0,500,Male,1
474,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,700,Male,1
474,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,650,Male,1
474,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,417,Male,1
474,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,667,Male,1
474,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,517,Male,1
474,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,584,Male,1
474,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,484,Male,1
474,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,667,Male,1
474,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,567,Male,1
474,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,398,Male,1
474,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,898,Male,1
474,FA17 Deprivation,3,black,1,gun,1,no,0,incorrect,0,415,Male,1
474,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,547,Male,1
474,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,798,Male,1
474,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,480,Male,1
474,FA17 Deprivation,9,white,0,nogun,0,yes,1,incorrect,0,565,Male,1
474,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,481,Male,1
474,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,561,Male,1
474,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,698,Male,1
474,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,717,Male,1
474,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,673,Male,1
474,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,482,Male,1
474,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,150,Male,1
474,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,566,Male,1
475,FA17 Deprivation,9,white,0,gun,1,no,0,incorrect,0,607,female,0
475,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,771,female,0
475,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,558,female,0
475,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,589,female,0
475,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,406,female,0
475,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,504,female,0
475,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,521,female,0
475,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,663,female,0
475,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,538,female,0
475,FA17 Deprivation,8,white,0,nogun,0,yes,1,incorrect,0,404,female,0
475,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,479,female,0
475,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,471,female,0
475,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,554,female,0
475,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,865,female,0
475,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,465,female,0
475,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,434,female,0
475,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,331,female,0
475,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,727,female,0
475,FA17 Deprivation,15,white,0,gun,1,no,0,incorrect,0,504,female,0
475,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,616,female,0
475,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,469,female,0
475,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,587,female,0
475,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,694,female,0
475,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,421,female,0
475,FA17 Deprivation,12,white,0,gun,1,no,0,incorrect,0,487,female,0
475,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,604,female,0
475,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,470,female,0
475,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,489,female,0
475,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,554,female,0
475,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,621,female,0
475,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,724,female,0
475,FA17 Deprivation,19,black,1,gun,1,no,0,incorrect,0,487,female,0
475,FA17 Deprivation,2,black,1,gun,1,no,0,incorrect,0,581,female,0
475,FA17 Deprivation,3,black,1,gun,1,no,0,incorrect,0,531,female,0
475,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,533,female,0
475,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,455,female,0
475,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,505,female,0
475,FA17 Deprivation,19,black,1,nogun,0,yes,1,incorrect,0,671,female,0
475,FA17 Deprivation,7,black,1,gun,1,no,0,incorrect,0,488,female,0
475,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,664,female,0
475,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,654,female,0
475,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,572,female,0
475,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,740,female,0
475,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,520,female,0
475,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,607,female,0
475,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,654,female,0
475,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,513,female,0
475,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,494,female,0
475,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,658,female,0
475,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,728,female,0
475,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,537,female,0
475,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,472,female,0
475,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,570,female,0
475,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,604,female,0
475,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,438,female,0
475,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,503,female,0
475,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,644,female,0
475,FA17 Deprivation,13,black,1,gun,1,no,0,incorrect,0,684,female,0
475,FA17 Deprivation,3,black,1,nogun,0,yes,1,incorrect,0,493,female,0
475,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,622,female,0
475,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,648,female,0
475,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,751,female,0
475,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,565,female,0
475,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,763,female,0
475,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,433,female,0
475,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,614,female,0
475,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,516,female,0
475,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,616,female,0
475,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,416,female,0
475,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,599,female,0
475,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,683,female,0
475,FA17 Deprivation,11,black,1,gun,1,no,0,incorrect,0,767,female,0
475,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,583,female,0
475,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,817,female,0
475,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,450,female,0
475,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,800,female,0
475,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,499,female,0
475,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,584,female,0
475,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,799,female,0
475,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,900,female,0
475,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,617,female,0
475,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,566,female,0
